"","Subject","List","Trial","Time","Type","Lang"
"441","3fd4437d","1","4",837,"MATCH","L2"
"442","5916d1b4","1","4",590,"MATCH","L2"
"443","e66fdba0","1","4",589,"MATCH","L2"
"444","15bfb74c","1","4",498,"MATCH","L2"
"445","263c755d","1","4",NA,"MATCH","L2"
"446","0ab3083c","1","4",819,"MATCH","L2"
"447","6c2aef23","1","4",693,"MATCH","L2"
"448","818371e0","1","4",NA,"MATCH","L2"
"449","188c72a7","1","4",873,"MATCH","L2"
"450","b71768d8","1","4",663,"MATCH","L2"
"451","25dedb2d","1","4",NA,"MATCH","L2"
"452","517825bd","1","4",1105,"MATCH","L2"
"453","f186a0a4","1","4",977,"MATCH","L2"
"454","6503fd75","1","4",1572,"MATCH","L2"
"455","c91a4e32","1","4",1536,"MATCH","L2"
"456","98338b55","1","4",NA,"MATCH","L2"
"457","53cc0706","1","4",697,"MATCH","L2"
"458","df1786e6","1","4",NA,"MATCH","L2"
"459","a3d39b25","1","4",609,"MATCH","L2"
"460","41260fef","1","4",1593,"MATCH","L2"
"461","15875402","1","4",433,"MATCH","L2"
"462","9f51aeec","1","4",900,"MATCH","L2"
"463","03a054f0","1","4",633,"MATCH","L2"
"464","93338205","1","4",916,"MATCH","L2"
"465","6a5e2cdb","1","4",1720,"MATCH","L2"
"466","0549b570","1","4",928,"MATCH","L2"
"467","de863440","1","4",1194,"MATCH","L2"
"468","59376c09","1","4",NA,"MATCH","L2"
"469","96529217","1","4",1075,"MATCH","L2"
"470","866b57a7","1","4",412,"MATCH","L2"
"471","609d0d9b","1","4",851,"MATCH","L2"
"472","251792e8","1","4",880,"MATCH","L2"
"473","fcb993e5","1","4",1546,"MATCH","L2"
"474","12f84eb0","1","4",641,"MATCH","L2"
"475","486191a4","1","4",699,"MATCH","L2"
"476","721bc72a","1","4",1151,"MATCH","L2"
"477","56fd3e1e","1","4",569,"MATCH","L2"
"478","5cdd0d19","1","4",1438,"MATCH","L2"
"479","5303608d","1","4",2041,"MATCH","L2"
"480","c3997ed6","1","4",1114,"MATCH","L2"
"481","dde898eb","1","4",2410,"MATCH","L2"
"482","baa9db48","1","4",704,"MATCH","L2"
"483","c3e79533","1","4",524,"MATCH","L2"
"484","eb8fbb46","1","4",757,"MATCH","L2"
"485","340b60e7","1","4",645,"MATCH","L2"
"486","d15eaf16","1","4",1486,"MATCH","L2"
"487","e8b8fdec","1","4",1081,"MATCH","L2"
"488","67c0460b","1","4",792,"MATCH","L2"
"489","3e545d0a","0","5",1115,"MATCH","L2"
"490","f443d6ca","0","5",726,"MATCH","L2"
"491","b005a881","0","5",1705,"MATCH","L2"
"492","67d8ff84","0","5",NA,"MATCH","L2"
"493","2ce00fbc","0","5",2035,"MATCH","L2"
"494","26046eb9","0","5",NA,"MATCH","L2"
"495","7cb110e2","0","5",1134,"MATCH","L2"
"496","c45d62ce","0","5",531,"MATCH","L2"
"497","eb246652","0","5",1489,"MATCH","L2"
"498","c147963e","0","5",992,"MATCH","L2"
"499","741a7947","0","5",NA,"MATCH","L2"
"500","f707e78d","0","5",NA,"MATCH","L2"
"501","b1d25b94","0","5",2636,"MATCH","L2"
"502","48cf1411","0","5",695,"MATCH","L2"
"503","233ce8f7","0","5",NA,"MATCH","L2"
"504","fa92e41c","0","5",NA,"MATCH","L2"
"505","778c76ef","0","5",1535,"MATCH","L2"
"506","eff72d9a","0","5",545,"MATCH","L2"
"507","ee9deba5","0","5",2617,"MATCH","L2"
"508","ca5397d7","0","5",NA,"MATCH","L2"
"509","693666a8","0","5",1167,"MATCH","L2"
"510","c0524268","0","5",1082,"MATCH","L2"
"511","c530ea24","0","5",2877,"MATCH","L2"
"512","7218bc4d","0","5",NA,"MATCH","L2"
"513","5f1e472e","0","5",1754,"MATCH","L2"
"514","a622c52a","0","5",NA,"MATCH","L2"
"515","703c4f99","0","5",1580,"MATCH","L2"
"516","4103a03c","0","5",1910,"MATCH","L2"
"517","762813ff","0","5",992,"MATCH","L2"
"518","a9000b65","0","5",548,"MATCH","L2"
"519","36bbb9aa","0","5",1954,"MATCH","L2"
"520","08482304","0","5",NA,"MATCH","L2"
"521","b24230d8","0","5",2323,"MATCH","L2"
"522","6de2d396","0","5",1329,"MATCH","L2"
"523","b2ed9879","0","5",1551,"MATCH","L2"
"524","9355ed08","0","5",2298,"MATCH","L2"
"525","2dc3d9da","0","5",NA,"MATCH","L2"
"526","b8f67042","0","5",1265,"MATCH","L2"
"527","27ead6f4","0","5",NA,"MATCH","L2"
"528","2268d4d0","0","5",1846,"MATCH","L2"
"529","de953033","0","5",1895,"MATCH","L2"
"530","b90ea9a3","0","5",1492,"MATCH","L2"
"531","1521ab81","0","5",1668,"MATCH","L2"
"532","56aa6a3a","0","5",550,"MATCH","L2"
"533","658e1e76","0","5",NA,"MATCH","L2"
"534","adc9431a","0","5",NA,"MATCH","L2"
